POSITIONS,UNIQUE ID,ID TYPE,NAME,POSITION UNITS,PORTFOLIO,PRICE,CURRENCY
,CX_GB00B16NNR78_GBP,ISIN,CX_GB00B16NNR78_GBP,100,Fixed Rate Bond,,USD
,CX_CH0284687420_CHF,ISIN,CX_CH0284687420_CHF,100,Fixed Rate Bond,,USD
,CX_US5894331017_NYQ,ISIN,CX_US5894331017_NYQ,100,Common Stock,,USD
,CX_US30161NAS09_USD,ISIN,CX_US30161NAS09_USD,100,Interest Rate Index Linked Note,,USD
,CX_FR0012968931_EUR,ISIN,CX_FR0012968931_EUR,100,Interest Rate Index Linked Note,,USD
,CX_KYG532241042_HKG,ISIN,CX_KYG532241042_HKG,100,Common Stock,,USD
,56086_00017292 - Forex Leg SEK,ISIN,56086_00017292 - Forex Leg SEK,100,Fixed Rate Bond,,USD
,CX_US912828QN35_USD,ISIN,CX_US912828QN35_USD,100,Fixed Rate Bond,,USD
,CX_FR0011486067_EUR,ISIN,CX_FR0011486067_EUR,100,Fixed Rate Bond,,USD
,CX_US69349LAK44_USD,ISIN,CX_US69349LAK44_USD,100,Interest Rate Index Linked Note,,USD
,CX_US35804GAK40_USD,ISIN,CX_US35804GAK40_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0194405335_CHF,ISIN,CX_CH0194405335_CHF,100,Fixed Rate Bond,,USD
,CX_US037833BX70_USD,ISIN,CX_US037833BX70_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1378880253_EUR,ISIN,CX_XS1378880253_EUR,100,Fixed Rate Bond,,USD
,CX_US14149YBM93_USD,ISIN,CX_US14149YBM93_USD,100,Interest Rate Index Linked Note,,USD
,HB90185 FX Forward AUD,ISIN,HB90185 FX Forward AUD,100,Fixed Rate Bond,,USD
,CX_XS0568142052_GBP,ISIN,CX_XS0568142052_GBP,100,Fixed Rate Bond,,USD
,CX_US40650V1008_NYQ,ISIN,CX_US40650V1008_NYQ,100,Common Stock,,USD
,CX_FR0000054694_PAR,ISIN,CX_FR0000054694_PAR,100,Common Stock,,USD
,CX_XS0821168423_EUR,ISIN,CX_XS0821168423_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US06406RAC16_USD-Fix,ISIN,CX_US06406RAC16_USD-Fix,100,Fixed Rate Bond,,USD
,CX_CNE000000HL8_SHH,ISIN,CX_CNE000000HL8_SHH,100,Common Stock,,USD
,69312_00035565 - Forex Leg RON,ISIN,69312_00035565 - Forex Leg RON,100,Fixed Rate Bond,,USD
,CX_US125896BK56_USD,ISIN,CX_US125896BK56_USD,100,Interest Rate Index Linked Note,,USD
,CX_US009158AT32_USD,ISIN,CX_US009158AT32_USD,100,Fixed Rate Bond,,USD
,CX_NL0009767532_AEX,ISIN,CX_NL0009767532_AEX,100,Common Stock,,USD
,CX_FI0009007066_HEX,ISIN,CX_FI0009007066_HEX,100,Common Stock,,USD
,CX_US12189LAG68_USD,ISIN,CX_US12189LAG68_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0020626773_CHF,ISIN,CX_CH0020626773_CHF,100,Fixed Rate Bond,,USD
,CX_FR0000120685_PAR,ISIN,CX_FR0000120685_PAR,100,Common Stock,,USD
,CX_US871829BB25_USD,ISIN,CX_US871829BB25_USD,100,Fixed Rate Bond,,USD
,CX_CH0302790115_CHF,ISIN,CX_CH0302790115_CHF,100,Fixed Rate Bond,,USD
,CX_XS1415535696_EUR,ISIN,CX_XS1415535696_EUR,100,Interest Rate Index Linked Note,,USD
,CX_XS1439749364_EUR,ISIN,CX_XS1439749364_EUR,100,Fixed Rate Bond,,USD
,CX_US1940141062_NYQ,ISIN,CX_US1940141062_NYQ,100,Common Stock,,USD
,CX_US912828H458_USD,ISIN,CX_US912828H458_USD,100,Fixed Rate Bond,,USD
,CX_US95082P1057_NYQ,ISIN,CX_US95082P1057_NYQ,100,Common Stock,,USD
,CX_CA29250N1050_NYQ,ISIN,CX_CA29250N1050_NYQ,100,Common Stock,,USD
,CX_EST01PA00013_COL,ISIN,CX_EST01PA00013_COL,100,Common Stock,,USD
,CX_US698299AK07_USD,ISIN,CX_US698299AK07_USD,100,Interest Rate Index Linked Note,,USD
,CX_US912828H524_USD,ISIN,CX_US912828H524_USD,100,Fixed Rate Bond,,USD
,CX_TRT120325T12_TRY,ISIN,CX_TRT120325T12_TRY,100,Fixed Rate Bond,,USD
,CX_XS0760187400_EUR,ISIN,CX_XS0760187400_EUR,100,Fixed Rate Bond,,USD
,CX_US3693001089_NYQ,ISIN,CX_US3693001089_NYQ,100,Common Stock,,USD
,66180_00003004 - Forex Leg CHF,ISIN,66180_00003004 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_XS0895249620_EUR,ISIN,CX_XS0895249620_EUR,100,Fixed Rate Bond,,USD
,CX_US37637Q1058_NSQ,ISIN,CX_US37637Q1058_NSQ,100,Common Stock,,USD
,CX_GB0001638955_LSE,ISIN,CX_GB0001638955_LSE,100,Common Stock,,USD
,CX_US05541VAF31_USD,ISIN,CX_US05541VAF31_USD,100,Fixed Rate Bond,,USD
,CX_KYG984291065_TAI,ISIN,CX_KYG984291065_TAI,100,Common Stock,,USD
,CX_TH0528010Z18_SET,ISIN,CX_TH0528010Z18_SET,100,Common Stock,,USD
,CX_KYG4642G1038_HKG,ISIN,CX_KYG4642G1038_HKG,100,Common Stock,,USD
,CX_XS0383001053_GBP,ISIN,CX_XS0383001053_GBP,100,Fixed Rate Bond,,USD
,CX_JP3126340003_TYO,ISIN,CX_JP3126340003_TYO,100,Common Stock,,USD
,69312_00036391 - Forex Leg ILS,ISIN,69312_00036391 - Forex Leg ILS,100,Fixed Rate Bond,,USD
,CX_XS1623355457_EUR,ISIN,CX_XS1623355457_EUR,100,Interest Rate Index Linked Note,,USD
,CX_CA35085ZBB19_CAD,ISIN,CX_CA35085ZBB19_CAD,100,Fixed Rate Bond,,USD
,CX_CA135087G328_CAD,ISIN,CX_CA135087G328_CAD,100,Fixed Rate Bond,,USD
,CX_US16876AAA25_USD,ISIN,CX_US16876AAA25_USD,100,Fixed Rate Bond,,USD
,CX_US57776J1007_NYQ,ISIN,CX_US57776J1007_NYQ,100,Common Stock,,USD
,CX_CA13638ZDA09_CAD,ISIN,CX_CA13638ZDA09_CAD,100,Fixed Rate Bond,,USD
,CX_US1718715022_NYQ,ISIN,CX_US1718715022_NYQ,100,Common Stock,,USD
,CX_DE000A0DJ6J9_GER,ISIN,CX_DE000A0DJ6J9_GER,100,Common Stock,,USD
,CX_US06652V2088_NSQ,ISIN,CX_US06652V2088_NSQ,100,Common Stock,,USD
,CX_SG9999008015_HKG,ISIN,CX_SG9999008015_HKG,100,Common Stock,,USD
,CX_XS1180256528_EUR,ISIN,CX_XS1180256528_EUR,100,Fixed Rate Bond,,USD
,CX_JP3899600005_TYO,ISIN,CX_JP3899600005_TYO,100,Common Stock,,USD
,CX_US539830BE89_USD,ISIN,CX_US539830BE89_USD,100,Interest Rate Index Linked Note,,USD
,CX_US251591AV56_USD,ISIN,CX_US251591AV56_USD,100,Fixed Rate Bond,,USD
,69312_00035397 - Forex Leg USD,ISIN,69312_00035397 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US756109AQ72_USD,ISIN,CX_US756109AQ72_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1640492994_EUR,ISIN,CX_XS1640492994_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US29250X1037_NYQ,ISIN,CX_US29250X1037_NYQ,100,Common Stock,,USD
,CX_GB00B132NW22_LSE,ISIN,CX_GB00B132NW22_LSE,100,Common Stock,,USD
,CX_XS1150673892_EUR,ISIN,CX_XS1150673892_EUR,100,Interest Rate Index Linked Note,,USD
,CX_HK0000083920_HKG,ISIN,CX_HK0000083920_HKG,100,Common Stock,,USD
,CX_US20826FAJ57_USD,ISIN,CX_US20826FAJ57_USD,100,Interest Rate Index Linked Note,,USD
,CX_BRFLRYACNOR5_SAO,ISIN,CX_BRFLRYACNOR5_SAO,100,Common Stock,,USD
,CX_US03027XAE04_USD,ISIN,CX_US03027XAE04_USD,100,Fixed Rate Bond,,USD
,CX_SG1Q52922370_SES,ISIN,CX_SG1Q52922370_SES,100,Common Stock,,USD
,CX_US053015AD56_USD,ISIN,CX_US053015AD56_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0109674488_CHF,ISIN,CX_CH0109674488_CHF,100,Fixed Rate Bond,,USD
,CX_FR0000077919_PAR,ISIN,CX_FR0000077919_PAR,100,Common Stock,,USD
,CX_AU3TB0000093_AUD,ISIN,CX_AU3TB0000093_AUD,100,Fixed Rate Bond,,USD
,CX_CLP8716X1082_SGO,ISIN,CX_CLP8716X1082_SGO,100,Common Stock,,USD
,CX_IT0005054967_MIL,ISIN,CX_IT0005054967_MIL,100,Common Stock,,USD
,69312_00036286 - Forex Leg RON,ISIN,69312_00036286 - Forex Leg RON,100,Fixed Rate Bond,,USD
,CX_FR0012199156_EUR,ISIN,CX_FR0012199156_EUR,100,Interest Rate Index Linked Note,,USD
,CX_JP3283650004_TYO,ISIN,CX_JP3283650004_TYO,100,Common Stock,,USD
,CX_US66989HAN89_USD,ISIN,CX_US66989HAN89_USD,100,Interest Rate Index Linked Note,,USD
,CX_US963320AV88_USD,ISIN,CX_US963320AV88_USD,100,Interest Rate Index Linked Note,,USD
,CX_US05462W1099_LSE,ISIN,CX_US05462W1099_LSE,100,Common Stock,,USD
,CX_CH0253243353_CHF,ISIN,CX_CH0253243353_CHF,100,Fixed Rate Bond,,USD
,69312_00036642 - Forex Leg USD,ISIN,69312_00036642 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US172967LP48_USD-Float,ISIN,CX_US172967LP48_USD-Float,100,Interest Rate Index Linked Note,,USD
,CX_ZAE000043485_JNB,ISIN,CX_ZAE000043485_JNB,100,Common Stock,,USD
,CX_KYG9884T1013_HKG,ISIN,CX_KYG9884T1013_HKG,100,Common Stock,,USD
,CX_US90385D1072_NSQ,ISIN,CX_US90385D1072_NSQ,100,Common Stock,,USD
,CX_GRS015003007_ATH,ISIN,CX_GRS015003007_ATH,100,Common Stock,,USD
,CX_JP3358000002_TYO,ISIN,CX_JP3358000002_TYO,100,Common Stock,,USD
,CX_CH0288977520_CHF,ISIN,CX_CH0288977520_CHF,100,Fixed Rate Bond,,USD
,CX_US023135AJ58_USD,ISIN,CX_US023135AJ58_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1376845860_USD,ISIN,CX_XS1376845860_USD,100,Fixed Rate Bond,,USD
,CX_US25278X1090_NSQ,ISIN,CX_US25278X1090_NSQ,100,Common Stock,,USD
,CX_US92345YAA47_USD,ISIN,CX_US92345YAA47_USD,100,Fixed Rate Bond,,USD
,CX_US263534BG34_USD,ISIN,CX_US263534BG34_USD,100,Fixed Rate Bond,,USD
,CX_CH0199419992_CHF,ISIN,CX_CH0199419992_CHF,100,Fixed Rate Bond,,USD
,CX_US0500951084_NYQ,ISIN,CX_US0500951084_NYQ,100,Common Stock,,USD
,CX_US20826FAF36_USD,ISIN,CX_US20826FAF36_USD,100,Interest Rate Index Linked Note,,USD
,CX_SE0001515552_STO,ISIN,CX_SE0001515552_STO,100,Common Stock,,USD
,CX_XS0969341147_EUR,ISIN,CX_XS0969341147_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US720198AD26_USD,ISIN,CX_US720198AD26_USD,100,Interest Rate Index Linked Note,,USD
,CX_JP3131400008_TYO,ISIN,CX_JP3131400008_TYO,100,Common Stock,,USD
,CX_XS0301197546_GBP,ISIN,CX_XS0301197546_GBP,100,Fixed Rate Bond,,USD
,CX_FR0012759744_EUR,ISIN,CX_FR0012759744_EUR,100,Fixed Rate Bond,,USD
,CX_US740189AH88_USD,ISIN,CX_US740189AH88_USD,100,Interest Rate Index Linked Note,,USD
,69312_00035338 - Forex Leg USD,ISIN,69312_00035338 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US05964HAB15_USD,ISIN,CX_US05964HAB15_USD,100,Fixed Rate Bond,,USD
,CX_CH0184636915_CHF,ISIN,CX_CH0184636915_CHF,100,Fixed Rate Bond,,USD
,CX_US207597EF82_USD,ISIN,CX_US207597EF82_USD,100,Interest Rate Index Linked Note,,USD
,CX_US912828N555_USD,ISIN,CX_US912828N555_USD,100,Fixed Rate Bond,,USD
,CX_US927804FJ89_USD,ISIN,CX_US927804FJ89_USD,100,Interest Rate Index Linked Note,,USD
,CX_US912810RN00_USD,ISIN,CX_US912810RN00_USD,100,Fixed Rate Bond,,USD
,CX_CA116705AD66_CAD,ISIN,CX_CA116705AD66_CAD,100,Interest Rate Index Linked Note,,USD
,CX_XS1136406342_EUR,ISIN,CX_XS1136406342_EUR,100,Fixed Rate Bond,,USD
,CX_US92924F1066_NYQ,ISIN,CX_US92924F1066_NYQ,100,Common Stock,,USD
,CX_RU000A0JTG59_RUB,ISIN,CX_RU000A0JTG59_RUB,100,Fixed Rate Bond,,USD
,CX_IT0005188336_MIL,ISIN,CX_IT0005188336_MIL,100,Common Stock,,USD
,CX_GRS003003027_ATH,ISIN,CX_GRS003003027_ATH,100,Common Stock,,USD
,CX_US12572QAE52_USD,ISIN,CX_US12572QAE52_USD,100,Fixed Rate Bond,,USD
,CX_US45778Q1076_NYQ,ISIN,CX_US45778Q1076_NYQ,100,Common Stock,,USD
,CX_KR7001510007_KSC,ISIN,CX_KR7001510007_KSC,100,Common Stock,,USD
,CX_US20030NBK63_USD,ISIN,CX_US20030NBK63_USD,100,Fixed Rate Bond,,USD
,CX_US30711Y1029_NYQ,ISIN,CX_US30711Y1029_NYQ,100,Common Stock,,USD
,CX_ID1000118409_JKT,ISIN,CX_ID1000118409_JKT,100,Common Stock,,USD
,CX_US15639KAB89_USD,ISIN,CX_US15639KAB89_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1144086110_EUR,ISIN,CX_XS1144086110_EUR,100,Interest Rate Index Linked Note,,USD
,69312_00036288 - Forex Leg BRL,ISIN,69312_00036288 - Forex Leg BRL,100,Fixed Rate Bond,,USD
,CX_DK0015998017_CPH,ISIN,CX_DK0015998017_CPH,100,Common Stock,,USD
,CX_XS1487315860_EUR,ISIN,CX_XS1487315860_EUR,100,Fixed Rate Bond,,USD
,CX_TW0003042008_TAI,ISIN,CX_TW0003042008_TAI,100,Common Stock,,USD
,CX_MYL5014OO005_KLS,ISIN,CX_MYL5014OO005_KLS,100,Common Stock,,USD
,302586_00000472 - Forex Leg CHF,ISIN,302586_00000472 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_MXP369181377_MEX,ISIN,CX_MXP369181377_MEX,100,Common Stock,,USD
,CX_US26884TAK88_USD,ISIN,CX_US26884TAK88_USD,100,Fixed Rate Bond,,USD
,CX_CH0127350368_CHF,ISIN,CX_CH0127350368_CHF,100,Fixed Rate Bond,,USD
,CX_TW0001723005_TAI,ISIN,CX_TW0001723005_TAI,100,Common Stock,,USD
,CX_US0530151036_NSQ,ISIN,CX_US0530151036_NSQ,100,Common Stock,,USD
,48501_00001681 - Forex Leg CHF,ISIN,48501_00001681 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_XS1572429030_EUR,ISIN,CX_XS1572429030_EUR,100,Fixed Rate Bond,,USD
,CX_CH0336602930_EUR,ISIN,CX_CH0336602930_EUR,100,Interest Rate Index Linked Note,,USD
,WABCOHI,ISIN,WABCOHI,100,Fixed Rate Bond,,USD
,CX_US78709Y1055_NSQ,ISIN,CX_US78709Y1055_NSQ,100,Common Stock,,USD
,CX_US453140AC99_USD,ISIN,CX_US453140AC99_USD,100,Fixed Rate Bond,,USD
,CX_JP3336000009_TYO,ISIN,CX_JP3336000009_TYO,100,Common Stock,,USD
,CX_US03040WAL90_USD,ISIN,CX_US03040WAL90_USD,100,Interest Rate Index Linked Note,,USD
,CX_US05329WAJ18_USD,ISIN,CX_US05329WAJ18_USD,100,Fixed Rate Bond,,USD
,302586_00000322 - Forex Leg CHF,ISIN,302586_00000322 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_US29364DAS99_USD,ISIN,CX_US29364DAS99_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0026233491_CHF,ISIN,CX_CH0026233491_CHF,100,Fixed Rate Bond,,USD
,CX_US46647PAF36_USD,ISIN,CX_US46647PAF36_USD,100,Interest Rate Index Linked Note,,USD
,CX_US45866F1049_NYQ,ISIN,CX_US45866F1049_NYQ,100,Common Stock,,USD
,CX_CA29290ZAQ33_CAD,ISIN,CX_CA29290ZAQ33_CAD,100,Interest Rate Index Linked Note,,USD
,CX_US86765BAQ23_USD,ISIN,CX_US86765BAQ23_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1529854280_EUR,ISIN,CX_XS1529854280_EUR,100,Fixed Rate Bond,,USD
,CX_ID1000108103_JKT,ISIN,CX_ID1000108103_JKT,100,Common Stock,,USD
,CX_US03152W1099_NMQ,ISIN,CX_US03152W1099_NMQ,100,Common Stock,,USD
,85026_00004133 - Forex Leg CHF,ISIN,85026_00004133 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_DE000A1TNK86_EUR,ISIN,CX_DE000A1TNK86_EUR,100,Fixed Rate Bond,,USD
,CX_US912828TY62_USD,ISIN,CX_US912828TY62_USD,100,Fixed Rate Bond,,USD
,CX_CH0273485398_CHF,ISIN,CX_CH0273485398_CHF,100,Fixed Rate Bond,,USD
,CX_US740189AL90_USD,ISIN,CX_US740189AL90_USD,100,Interest Rate Index Linked Note,,USD
,CX_ZAG000030404_ZAR,ISIN,CX_ZAG000030404_ZAR,100,Fixed Rate Bond,,USD
,CX_XS0686701953_USD,ISIN,CX_XS0686701953_USD,100,Fixed Rate Bond,,USD
,CX_CH0106602714_CHF,ISIN,CX_CH0106602714_CHF,100,Fixed Rate Bond,,USD
,CX_KR7004370003_KSC,ISIN,CX_KR7004370003_KSC,100,Common Stock,,USD
,CX_US29379VAL71_USD,ISIN,CX_US29379VAL71_USD,100,Fixed Rate Bond,,USD
,CX_GB00BJ62K685_LSE,ISIN,CX_GB00BJ62K685_LSE,100,Common Stock,,USD
,CX_US191219AP96_USD,ISIN,CX_US191219AP96_USD,100,Fixed Rate Bond,,USD
,CX_IT0000784196_MIL,ISIN,CX_IT0000784196_MIL,100,Common Stock,,USD
,CX_GB00BYYMZX75_GBP,ISIN,CX_GB00BYYMZX75_GBP,100,Fixed Rate Bond,,USD
,CX_US446438RM77_USD,ISIN,CX_US446438RM77_USD,100,Interest Rate Index Linked Note,,USD
,CX_US32006W1062_NSQ,ISIN,CX_US32006W1062_NSQ,100,Common Stock,,USD
,CX_US75625QAD16_USD,ISIN,CX_US75625QAD16_USD,100,Interest Rate Index Linked Note,,USD
,CX_TW0006213002_TAI,ISIN,CX_TW0006213002_TAI,100,Common Stock,,USD
,CX_US345370CR99_USD,ISIN,CX_US345370CR99_USD,100,Interest Rate Index Linked Note,,USD
,CX_DE0005190037_GER,ISIN,CX_DE0005190037_GER,100,Common Stock,,USD
,CX_XS0999667263_EUR,ISIN,CX_XS0999667263_EUR,100,Fixed Rate Bond,,USD
,CX_MYL6947OO005_KLS,ISIN,CX_MYL6947OO005_KLS,100,Common Stock,,USD
,CX_ZAE000049433_JNB,ISIN,CX_ZAE000049433_JNB,100,Common Stock,,USD
,CX_US025932AK06_USD,ISIN,CX_US025932AK06_USD,100,Interest Rate Index Linked Note,,USD
,CX_US037833CX61_USD,ISIN,CX_US037833CX61_USD,100,Interest Rate Index Linked Note,,USD
,CX_JP3639650005_TYO,ISIN,CX_JP3639650005_TYO,100,Common Stock,,USD
,CX_AU000000MPL3_ASX,ISIN,CX_AU000000MPL3_ASX,100,Common Stock,,USD
,CX_JE00BYSS4X48_NSQ,ISIN,CX_JE00BYSS4X48_NSQ,100,Common Stock,,USD
,CX_GB00B39J2M42_LSE,ISIN,CX_GB00B39J2M42_LSE,100,Common Stock,,USD
,CX_US745310AB85_USD,ISIN,CX_US745310AB85_USD,100,Fixed Rate Bond,,USD
,CX_CA135087C939_CAD,ISIN,CX_CA135087C939_CAD,100,Fixed Rate Bond,,USD
,CX_XS1040508241_EUR,ISIN,CX_XS1040508241_EUR,100,Interest Rate Index Linked Note,,USD
,CX_DE000A1ZJK19_USD,ISIN,CX_DE000A1ZJK19_USD,100,Fixed Rate Bond,,USD
,CX_CH0190125051_CHF,ISIN,CX_CH0190125051_CHF,100,Fixed Rate Bond,,USD
,CX_NL0011279492_AEX,ISIN,CX_NL0011279492_AEX,100,Common Stock,,USD
,CX_US17275RAR30_USD,ISIN,CX_US17275RAR30_USD,100,Fixed Rate Bond,,USD
,CX_US0434361046_NYQ,ISIN,CX_US0434361046_NYQ,100,Common Stock,,USD
,CX_CH0125062262_CHF,ISIN,CX_CH0125062262_CHF,100,Fixed Rate Bond,,USD
,66179_00003886 - Forex Leg CHF,ISIN,66179_00003886 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_XS1080163964_EUR,ISIN,CX_XS1080163964_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US931142DG53_USD,ISIN,CX_US931142DG53_USD,100,Interest Rate Index Linked Note,,USD
,CX_NL0000235190_PAR,ISIN,CX_NL0000235190_PAR,100,Common Stock,,USD
,CX_XS1505890530_EUR,ISIN,CX_XS1505890530_EUR,100,Fixed Rate Bond,,USD
,CX_US24422ESP50_USD,ISIN,CX_US24422ESP50_USD,100,Fixed Rate Bond,,USD
,CX_US337158AF66_USD,ISIN,CX_US337158AF66_USD,100,Interest Rate Index Linked Note,,USD
,CX_US756109AP99_USD,ISIN,CX_US756109AP99_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS1050840724_EUR,ISIN,CX_XS1050840724_EUR,100,Fixed Rate Bond,,USD
,CX_US970648AF88_USD,ISIN,CX_US970648AF88_USD,100,Interest Rate Index Linked Note,,USD
,CX_TW0006462005_TWO,ISIN,CX_TW0006462005_TWO,100,Common Stock,,USD
,66179_00003975 - Forex Leg USD,ISIN,66179_00003975 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_XS1232266665_EUR,ISIN,CX_XS1232266665_EUR,100,Interest Rate Index Linked Note,,USD
,CX_GB0004544929_LSE,ISIN,CX_GB0004544929_LSE,100,Common Stock,,USD
,CX_CA02138ZAM55_CAD,ISIN,CX_CA02138ZAM55_CAD,100,Interest Rate Index Linked Note,,USD
,CX_US210518CL86_USD,ISIN,CX_US210518CL86_USD,100,Fixed Rate Bond,,USD
,CX_CH0139265000_CHF,ISIN,CX_CH0139265000_CHF,100,Fixed Rate Bond,,USD
,CX_CA663307AD85_CAD,ISIN,CX_CA663307AD85_CAD,100,Interest Rate Index Linked Note,,USD
,CX_US04351LAB62_USD,ISIN,CX_US04351LAB62_USD,100,Fixed Rate Bond,,USD
,CX_DE0006202005_DEU,ISIN,CX_DE0006202005_DEU,100,Common Stock,,USD
,CX_XS1238991480_EUR,ISIN,CX_XS1238991480_EUR,100,Interest Rate Index Linked Note,,USD
,CX_XS1633784183_EUR,ISIN,CX_XS1633784183_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US26884TAE29_USD,ISIN,CX_US26884TAE29_USD,100,Fixed Rate Bond,,USD
,CX_XS0768664731_EUR-Fix,ISIN,CX_XS0768664731_EUR-Fix,100,Fixed Rate Bond,,USD
,CX_US172967LD18_USD,ISIN,CX_US172967LD18_USD,100,Interest Rate Index Linked Note,,USD
,CX_XS0439818039_GBP,ISIN,CX_XS0439818039_GBP,100,Fixed Rate Bond,,USD
,66180_00003092 - Forex Leg CHF,ISIN,66180_00003092 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_XS1496758092_EUR,ISIN,CX_XS1496758092_EUR,100,Fixed Rate Bond,,USD
,CX_INE062A01020_NSI,ISIN,CX_INE062A01020_NSI,100,Common Stock,,USD
,CX_US694308HL49_USD,ISIN,CX_US694308HL49_USD,100,Interest Rate Index Linked Note,,USD
,CX_US012725AC13_USD,ISIN,CX_US012725AC13_USD,100,Interest Rate Index Linked Note,,USD
,48501_00001710 - Forex Leg CAD,ISIN,48501_00001710 - Forex Leg CAD,100,Fixed Rate Bond,,USD
,CX_CH0109497690_CHF,ISIN,CX_CH0109497690_CHF,100,Fixed Rate Bond,,USD
,CX_US22003BAK26_USD,ISIN,CX_US22003BAK26_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0224761533_CHF,ISIN,CX_CH0224761533_CHF,100,Fixed Rate Bond,,USD
,CX_NL0010418810_EUR,ISIN,CX_NL0010418810_EUR,100,Fixed Rate Bond,,USD
,69312_00035582 - Forex Leg USD,ISIN,69312_00035582 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_US233851CH55_USD,ISIN,CX_US233851CH55_USD,100,Fixed Rate Bond,,USD
,CX_CH0234487384_CHF,ISIN,CX_CH0234487384_CHF,100,Fixed Rate Bond,,USD
,CX_XS1222594472_EUR,ISIN,CX_XS1222594472_EUR,100,Interest Rate Index Linked Note,,USD
,CX_US151020AT12_USD,ISIN,CX_US151020AT12_USD,100,Fixed Rate Bond,,USD
,CX_US88870P1066_NSQ,ISIN,CX_US88870P1066_NSQ,100,Common Stock,,USD
,CX_US747262AW35_USD,ISIN,CX_US747262AW35_USD,100,Interest Rate Index Linked Note,,USD
,Market_Index_.KS11,ISIN,Market_Index_.KS11,100,Market Index,,USD
,CX_CA80013R2063_CAQ,ISIN,CX_CA80013R2063_CAQ,100,Common Stock,,USD
,CX_US410867AF22_USD,ISIN,CX_US410867AF22_USD,100,Interest Rate Index Linked Note,,USD
,CX_US49338LAE39_USD,ISIN,CX_US49338LAE39_USD,100,Interest Rate Index Linked Note,,USD
,85026_00004148 - Forex Leg CHF,ISIN,85026_00004148 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_XS1511589605_EUR-Float,ISIN,CX_XS1511589605_EUR-Float,100,Interest Rate Index Linked Note,,USD
,CX_BE0003717312_BRU,ISIN,CX_BE0003717312_BRU,100,Common Stock,,USD
,CX_US0936711052_NYQ,ISIN,CX_US0936711052_NYQ,100,Common Stock,,USD
,CX_US05565QDG01_USD,ISIN,CX_US05565QDG01_USD,100,Interest Rate Index Linked Note,,USD
,CX_US097023BU85_USD,ISIN,CX_US097023BU85_USD,100,Interest Rate Index Linked Note,,USD
,CX_US15911M1071_NSQ,ISIN,CX_US15911M1071_NSQ,100,Common Stock,,USD
,CX_SE0000117970_STO,ISIN,CX_SE0000117970_STO,100,Common Stock,,USD
,56086_00017388 - Forex Leg NOK,ISIN,56086_00017388 - Forex Leg NOK,100,Fixed Rate Bond,,USD
,CX_US05968LAG77_USD,ISIN,CX_US05968LAG77_USD,100,Fixed Rate Bond,,USD
,CX_GB00BKX5CN86_LSE,ISIN,CX_GB00BKX5CN86_LSE,100,Common Stock,,USD
,85026_00004167 - Forex Leg USD,ISIN,85026_00004167 - Forex Leg USD,100,Fixed Rate Bond,,USD
,CX_INE532F01054_NSI,ISIN,CX_INE532F01054_NSI,100,Common Stock,,USD
,CX_US263534CE76_USD,ISIN,CX_US263534CE76_USD,100,Fixed Rate Bond,,USD
,85027_00004862 - Forex Leg CHF,ISIN,85027_00004862 - Forex Leg CHF,100,Fixed Rate Bond,,USD
,CX_US2274831047_NSQ,ISIN,CX_US2274831047_NSQ,100,Common Stock,,USD
,CX_US026874DG98_USD,ISIN,CX_US026874DG98_USD,100,Interest Rate Index Linked Note,,USD
,CX_CH0130104125_CHF,ISIN,CX_CH0130104125_CHF,100,Fixed Rate Bond,,USD
,CX_NL0000226223_CHI,ISIN,CX_NL0000226223_CHI,100,Common Stock,,USD
,CX_US912810FP85_USD,ISIN,CX_US912810FP85_USD,100,Fixed Rate Bond,,USD
,CX_KR7025860008_KSC,ISIN,CX_KR7025860008_KSC,100,Common Stock,,USD
